A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,Y
2.01706,118.579,27.3952,72.1733,109.969,0.533674,65.1504,60.5566,42.9769,28.1653,28.3411,15.5058,5.06932,5.23216,30.5174,104.899,13.2135,3.12157,0.813115,184.557,171.343,121.568,1.01763,247.147,282.792,35.6818,149.021,119.287,513.625,-0.34073,169.416,185.306,16.5877,28.8244,127.23,172.869,236.715,238.1,26.5088,-0.978569,230.847,29.5241,26.9594,137.554,251.645,526.239,606.318,20.0537,2863.97,7.64875,48.9454,138.387,0,109.974
2.0012,119.196,27.3399,72.1619,110.098,0.530878,64.9586,60.4444,42.9769,28.3704,28.2698,15.3378,5.13834,5.22141,30.5568,106.079,13.3645,3.149,0.904569,184.183,170.818,124.648,1.00862,247.23,282.901,35.6706,148.845,118.682,513.171,-0.340722,169.471,184.913,16.3637,28.8374,126.863,172.992,237.084,238.187,23.0728,-0.983688,230.931,28.3993,26.9567,128.977,251.905,538.306,619.573,19.9514,2873.1,7.51814,54.4292,131.895,0,109.936
2.00969,118.52,27.1531,72.1619,109.986,0.53415,64.9708,60.3322,42.9021,28.1837,28.6351,15.4827,4.64176,5.14941,30.5326,105.518,13.402,2.85648,0.822218,184.222,170.82,120.285,1.05324,247.449,282.903,35.4541,149.19,119.577,512.457,-0.34168,169.415,185.081,16.4776,28.8216,125.118,172.613,237.212,238.862,26.4608,-0.979012,230.96,31.6096,26.9567,152.788,251.821,537.441,568.053,20.0078,2874.37,7.46204,49.6597,155.085,2.82301,110.045
2.01423,118.746,27.0788,72.1619,110.079,0.528535,65.1196,60.2384,42.9021,28.0347,28.3434,15.5473,5.09643,5.23141,30.5171,105.77,13.2897,3.13373,0.876357,184.445,171.155,121.587,0.946948,246.892,282.715,35.8234,147.857,119.913,512.459,-0.342131,169.473,185.248,16.4757,28.8352,127.253,172.932,236.866,238.337,25.7663,-0.979968,231.044,32.0116,26.9594,152.684,251.84,535.582,579.984,19.9699,2863.3,7.34952,53.3935,154.871,0.011915,109.975
1.99849,118.689,27.1948,72.1733,109.986,0.532299,64.821,60.22,42.7898,28.1837,28.413,15.3272,5.03118,5.2243,30.5333,106.245,13.3284,3.08193,0.875224,184.072,170.743,122.852,0.971338,247.45,282.677,35.2276,146.973,119.702,512.698,-0.341664,169.443,184.885,16.433,28.8272,126.447,172.825,237.213,237.93,23.4292,-0.982764,230.904,28.7736,26.9594,131.411,251.882,537.445,613.892,19.9984,2878.12,7.34983,49.1437,135.774,0.000917,110.045
2.01243,118.17,27.0583,72.1733,110.079,0.53087,64.9917,60.22,42.7898,28.1837,28.4779,15.3248,4.53015,5.15576,30.5568,105.123,13.4369,2.82422,0.813674,184.257,170.82,120.164,1.0497,247.144,282.566,35.4229,147.486,119.221,514.883,-0.338869,169.387,184.942,16.5187,28.8217,125.446,172.634,237.061,239.223,26.7975,-0.978562,230.987,28.9636,26.9622,131.684,251.882,532.765,554.537,20.0637,2852.5,7.23762,51.1855,134.484,0,110.037
2.00303,119.117,27.4213,72.1735,109.985,0.530402,64.9799,60.22,42.696,28.2959,28.6053,15.4412,5.14059,5.1913,30.5738,106.04,13.3302,3.13324,0.873312,184.148,170.818,122.971,0.944991,247.12,283.277,36.1198,146.76,120.264,513.027,-0.341656,169.387,184.969,16.3919,28.8379,127.644,172.824,236.585,237.598,25.5645,-0.97996,230.846,28.8324,26.9622,131.74,251.489,531.121,572.627,19.9421,2876.44,7.21923,48.5173,134.329,0.097156,109.913
1.99846,118.575,27.4209,72.1735,109.986,0.532744,64.8496,60.2203,42.6776,28.5948,28.4526,15.46,4.4534,5.15224,30.541,105.682,13.553,2.72995,0.826475,183.998,170.445,120.738,1.04982,247.223,282.717,35.4946,147.188,119.977,510.948,-0.343984,169.219,184.774,16.4062,28.8353,124.971,172.593,236.889,237.086,24.1128,-0.981816,230.875,34.7579,26.9649,169.625,251.794,528.561,600.361,20.0259,2885.4,7.23762,48.1701,169.878,0,110.069
2.00668,118.191,27.2963,72.1735,109.967,0.531339,65.2038,60.22,42.6776,28.1834,28.7159,15.6138,5.07673,5.21812,30.5897,104.897,13.5137,3.13923,0.828821,184.52,171.007,119.626,1.03997,247.228,282.676,35.411,147.543,121.313,513.638,-0.341174,169.331,185.223,16.5595,28.8352,126.103,172.699,236.497,237.469,28.3741,-0.976231,230.847,31.2156,26.9649,149.365,251.839,530.895,541.629,20.0447,2881.87,7.21923,55.9995,150.028,0.000917,110.014
1.9993,118.797,27.1419,72.1735,109.986,0.531831,64.9035,60.22,42.6776,28.2968,28.6723,15.5225,5.11095,5.21477,30.5416,105.854,13.518,3.13581,0.886455,184.074,170.556,124.003,0.990229,247.893,282.566,34.6729,146.638,121.702,511.912,-0.343058,169.443,184.86,16.3919,28.835,126.152,172.824,236.585,236.804,24.0674,-0.98184,230.679,34.4255,26.9649,172.675,251.517,520.851,619.931,19.9703,2881.72,7.23762,55.9796,171.448,0,110.006
1.99936,118.393,27.1978,72.1735,109.967,0.532744,65.0084,60.1452,42.6776,28.4642,28.5629,15.4803,4.53184,5.14265,30.5413,105.206,13.5891,2.78615,0.819438,184.26,170.67,118.742,1.09975,247.229,282.677,35.4472,146.747,120.792,513.397,-0.34073,169.358,185.082,16.5731,28.83,124.573,172.655,236.756,237.43,26.637,-0.978997,230.65,29.0131,26.9676,132.855,251.688,522.955,563.378,20.0261,2867.49,7.23762,56.071,136.067,0.000016,110.022
1.99565,118.373,27.03,72.1735,109.967,0.531347,65.1209,60.0514,42.6776,28.4642,28.5444,15.4976,5.21411,5.22176,30.5651,105.437,13.362,3.17782,0.856457,184.554,171.155,120.879,0.989608,247.487,282.862,35.3754,146.594,121.437,512.551,-0.341213,169.416,185.276,16.448,28.8379,126.477,172.825,236.065,236.045,27.7681,-0.977179,230.51,32.8323,26.9677,159.68,251.623,525.043,572.398,19.9608,2894.47,7.12541,53.6356,160.348,0,110.006
1.99745,118.056,27.3286,72.1735,109.985,0.534158,64.9595,60.033,42.5654,28.3704,28.3987,15.45,4.65746,5.15218,30.5575,105.828,13.4774,2.84545,0.826459,184.147,170.669,122.012,0.982679,247.15,282.863,35.713,146.389,120.036,511.308,-0.343058,169.415,184.859,16.4062,28.8328,124.777,172.613,236.412,236.196,23.5386,-0.983214,230.594,31.8627,26.9676,154.978,251.361,526.227,586.023,20.0266,2831.49,7.0506,49.2889,155.024,0.053751,110.037
1.97611,118.469,27.0979,72.1735,109.967,0.533682,65.0365,60.033,42.5654,28.6899,28.6841,15.4195,4.9068,5.16299,30.5491,105.227,13.4007,3.01916,0.784142,184.294,170.894,118.539,0.996909,247.04,282.454,35.4135,146.574,119.725,512.559,-0.342131,169.417,185.026,16.5053,28.8324,124.972,172.761,236.346,237.147,28.5628,-0.975766,230.679,28.4508,26.9649,130.66,251.818,526.909,526.792,19.9883,2876.14,6.93839,48.5679,134.061,0.000016,109.944
1.97292,118.52,27.4036,72.1735,109.967,0.533697,64.9333,60.1452,42.5654,28.3511,28.3821,15.5343,5.00019,5.18726,30.5652,105.519,13.4781,3.08268,0.851191,184.222,170.743,121.729,0.928431,247.823,282.976,35.1534,145.991,120.121,510.7,-0.344467,169.47,184.97,16.4057,28.8406,125.928,172.781,236.412,237.167,25.5615,-0.979968,230.539,31.055,26.9704,148.827,251.491,511.476,640.34,19.9709,2782.16,6.82617,55.8994,149.204,0.000917,110.014
1.96946,118.183,27.3716,72.1735,109.985,0.535564,64.878,60.1452,42.5654,28.2959,28.6899,15.5256,4.469,5.11774,30.5655,105.207,13.6596,2.76783,0.815367,184.404,170.745,119.721,1.01801,247.19,282.64,35.4503,145.566,119.035,511.341,-0.343541,169.387,185.135,16.4623,28.8325,124.571,172.654,236.714,237.212,24.805,-0.980884,230.735,28.6396,26.9677,129.87,251.69,509.879,528.807,20.0911,2865.67,6.71396,48.82,133.363,0.000917,110.045
2.02268,118.874,27.0765,72.1735,109.967,0.53554,65.0364,60.1452,42.5654,28.4642,28.7023,15.5393,4.97109,5.18674,30.5477,105.001,13.3652,3.07242,0.854639,184.484,171.155,120.292,0.963446,247.072,282.489,35.4173,147.247,119.325,511.388,-0.344,169.472,185.305,16.5318,28.8487,126.121,172.784,236.196,237.252,26.936,-0.978562,230.737,34.0268,26.9704,165.663,251.798,511.289,568.977,19.9705,2886.65,6.71396,50.4517,166.595,0,109.975
2.02636,118.444,27.3528,72.1849,109.985,0.53604,64.9139,60.22,42.5654,28.4661,28.6505,15.4383,5.086,5.2013,30.5579,105.913,13.5517,3.12361,0.876124,184.258,170.706,122.831,0.947042,247.492,283.013,35.5208,145.46,118.761,510.471,-0.344934,169.526,184.997,16.4344,28.8461,125.969,172.805,236.26,236.093,24.1671,-0.98229,230.708,34.0863,26.9704,170.302,251.732,513.354,549.192,19.9889,2905.72,6.71396,55.1051,171.245,0.000932,109.998
2.01976,118.369,27.3829,72.2082,109.967,0.536962,64.9795,60.22,42.5654,28.5746,28.6728,15.4561,4.69471,5.14923,30.5493,105.598,13.5505,2.88584,0.814513,184.07,170.483,119.343,1.03105,246.779,282.716,35.937,146.618,117.33,512.291,-0.343042,169.33,184.773,16.4482,28.8514,124.341,172.634,236.561,237.578,25.6952,-0.980403,230.876,34.4956,26.9704,170.331,252.056,511.262,569.736,20.0077,2821.44,6.63916,48.4239,170.717,3.26021,110.022
2.03008,118.67,27.1408,72.1967,109.985,0.536032,65.221,60.3322,42.5654,28.6868,28.6459,15.5391,4.99419,5.20113,30.5821,105.042,13.4394,3.10618,0.789673,184.183,170.744,120.17,0.989732,247.182,282.566,35.3836,146.617,117.679,510.356,-0.345355,169.33,184.915,16.4891,28.8408,125.495,172.718,236.044,237.316,27.8719,-0.976705,230.791,27.5584,26.9704,124.125,251.688,513.611,547.961,19.9978,2867.04,6.71396,55.9467,126.824,0,109.983
2.005,118.277,27.2216,72.2082,109.855,0.535571,64.868,60.3322,42.5654,28.4642,28.6222,15.4501,4.82837,5.17668,30.5735,105.394,13.7407,2.97132,0.815212,184.185,170.444,122.166,0.97137,247.75,282.937,35.1877,145.731,118.099,511.525,-0.343548,169.303,184.999,16.4334,28.8596,125.593,172.613,236.111,236.76,24.7982,-0.98135,230.651,35.5141,26.9704,177.392,251.538,514.761,582.045,19.9981,2865.57,6.69558,55.4129,176.794,0.000016,110.046
2.01049,117.869,27.0687,72.2196,109.856,0.541187,65.0361,60.3322,42.5654,28.4661,28.775,15.4535,4.57429,5.17616,30.5898,104.852,13.44,2.845,0.812167,184.072,170.632,120.476,1.03286,247.156,282.862,35.7061,146.933,119.08,511.169,-0.343992,169.358,184.886,16.4755,28.8326,125.053,172.718,236.302,237.323,25.9532,-0.979494,230.762,34.5357,26.9731,172.11,251.816,511.663,548.062,20.0348,2892.69,6.71396,54.8087,172.567,0.008249,110.053
2.00579,118.241,27.0663,72.1967,109.967,0.538391,65.0917,60.3322,42.5654,28.6886,28.4664,15.3571,4.9792,5.1913,30.5253,105.104,13.5149,3.09498,0.830825,184.333,170.818,122.211,0.956456,247.153,282.751,35.5982,145.773,120.537,510.009,-0.344919,169.443,185.083,16.4208,28.8271,126.248,172.825,236.044,237.429,25.9583,-0.979968,230.679,28.492,26.9677,128.848,251.859,533.981,576.224,19.9697,2886.81,6.69526,58.6199,132.481,0.000917,109.983
1.99741,117.714,27.1877,72.1967,109.967,0.538859,64.9253,60.3322,42.5654,28.2785,28.5519,15.4881,4.92948,5.19766,30.5897,105.58,13.7002,3.06014,0.852713,184.295,170.594,121.914,0.971432,247.594,282.862,35.2663,145.017,119.476,512.879,-0.341205,169.472,185.108,16.4334,28.8351,125.299,172.762,236.52,238.71,24.1486,-0.982749,230.791,34.4314,26.9704,169.429,251.906,531.581,597.75,20.0259,2859,6.69526,50.6527,169.49,0.054947,110.092
1.96957,117.648,27.2211,72.1967,109.892,0.538383,65.0642,60.3322,42.5654,28.4642,28.4648,15.4348,4.65915,5.15259,30.5654,105.102,13.6971,2.91997,0.826583,184.516,170.819,120.601,0.974787,247.452,282.826,35.411,146.405,119.578,513.018,-0.340745,169.5,185.22,16.5595,28.846,125.658,172.804,236.564,238.705,26.5331,-0.979028,230.792,28.7701,27.5052,130.825,251.865,526.52,525.982,20.0539,2873.45,6.63916,58.0041,134.895,0.179662,110.014
1.95563,118.555,27.2099,72.1967,109.855,0.544935,64.8863,60.3322,42.6776,28.7635,28.4118,15.4355,5.06358,5.19437,30.533,105.725,13.5149,3.12557,0.86017,184.222,170.743,122.339,0.921036,247.556,282.824,35.2688,147.94,119.932,511.48,-0.343073,169.611,185.107,16.4478,28.8567,126.931,172.993,236.583,237.926,25.5207,-0.979968,230.875,29.5381,27.5052,136.904,252.013,523.652,582.621,19.9327,2893.54,6.63916,57.9456,140.571,0,109.929
1.94981,117.456,27.1758,72.1968,109.967,0.543061,64.879,60.3322,42.6776,28.4624,28.4125,15.4507,4.26352,5.08353,30.541,105.077,13.8499,2.65652,0.773205,184.332,170.483,121.347,0.993771,247.153,282.675,35.4859,147.927,119.683,509.09,-0.346297,169.526,185,16.4628,28.8406,124.903,172.699,236.758,238.901,24.5494,-0.981816,230.904,27.1436,27.5051,118.734,251.841,522.721,539.494,20.0825,2892.84,6.63916,50.2354,123.703,0.238322,110.092
1.98001,118.165,27.4733,72.1967,109.985,0.543068,65.1379,60.4444,42.6776,28.5764,28.3282,15.5042,5.12806,5.24193,30.5333,105.251,13.3689,3.17969,0.862298,184.299,170.893,120.522,0.937348,247.341,282.828,35.4871,147.881,120.747,510.524,-0.344903,169.5,185.029,16.5447,28.8434,127.3,173.015,236.519,238.425,26.287,-0.979028,230.904,34.6078,27.5024,168.369,252.011,507.997,526.313,19.9608,2858.24,6.63885,51.1848,169.063,0,109.928
2.01241,117.868,27.1095,72.2081,109.967,0.544935,64.868,60.4463,42.6776,28.6886,28.3682,15.5093,4.85119,5.18709,30.5575,106.018,13.6983,2.99431,0.870687,184.142,170.444,122.786,0.969754,246.963,282.791,35.8646,146.388,119.953,510.598,-0.344483,169.527,184.827,16.4471,28.8489,126.092,172.909,236.759,237.797,22.799,-0.984147,231.155,28.1376,27.5052,126.756,252.209,502.612,560.382,19.9983,2857.85,6.71396,51.1282,129.993,0.000016,110.038
2.01619,117.942,27.135,72.2081,109.967,0.544927,64.9083,60.5566,42.6776,28.7635,28.3532,15.2587,4.33179,5.13213,30.5578,104.932,13.6983,2.70907,0.794721,184.332,170.634,118.909,1.04569,247.078,282.787,35.7086,147.929,119.83,508.541,-0.347231,169.472,185.109,16.5452,28.8379,124.827,172.825,236.714,239.076,26.7404,-0.978554,231.1,33.076,27.5052,160.576,252.187,495.591,518.314,20.0258,2859.91,6.71365,49.4245,161.934,0,109.998
2.00315,118.036,27.0886,72.1968,109.967,0.546317,65.0918,60.5566,42.6776,28.5764,28.3523,15.2266,4.94216,5.20777,30.5334,105.02,13.4743,3.07401,0.859409,184.555,171.08,121.028,0.952479,247.672,282.824,35.1521,148.027,120.874,511.797,-0.34263,169.668,185.277,16.5173,28.8352,126.643,173.018,236.348,238.075,25.7681,-0.979968,231.156,28.0693,27.5025,125.105,252.167,481.335,551.113,20.0262,2874,6.71396,49.4367,129.588,0.000016,109.975
2.01614,118.501,27.1196,72.1968,109.967,0.54588,64.8596,60.5566,42.7898,28.7622,28.312,15.5267,4.93063,5.21818,30.5654,105.872,13.3639,3.06133,0.900173,184.145,170.781,121.994,1.01241,247.042,282.863,35.8215,148.071,121.251,510.878,-0.343548,169.611,184.939,16.5161,28.8407,125.467,172.929,236.695,237.539,22.5386,-0.984154,231.042,27.9892,27.5079,122.897,251.709,481.156,510.907,19.9613,2863.3,6.71396,50.3286,128.616,0,109.928
2.0105,118.06,27.1658,72.1967,109.967,0.545888,65.0358,60.5547,42.7898,28.7635,28.4505,15.5457,4.71195,5.16599,30.5572,105.354,13.105,2.95167,0.859533,183.962,170.857,119.622,1.0492,246.889,282.382,35.4927,146.787,121.981,512.138,-0.341205,169.5,184.638,16.5738,28.8544,124.888,172.846,236.737,238.295,26.1853,-0.979028,231.098,27.4204,27.5025,122.192,251.968,500.82,527.162,20.0261,2841.73,6.71365,48.8552,125.656,0,109.998
1.9984,118.217,27.0987,72.1967,109.985,0.546356,64.9799,60.4444,42.6776,28.5783,28.4029,15.5245,5.13237,5.23187,30.5408,105.852,13.2173,3.16763,0.898479,183.998,170.781,121.649,0.935825,247.107,282.381,35.275,147.228,121.624,510.181,-0.344,169.638,184.747,16.4475,28.8325,125.742,172.804,236.562,237.862,25.0972,-0.9809,230.791,29.4795,27.5052,134.878,251.794,524.12,584.055,19.9146,2845.43,6.69526,49.1638,135.966,0.000016,110.045
1.98812,117.417,27.3036,72.2081,109.967,0.546341,64.9239,60.3322,42.6776,28.7635,28.2802,15.539,4.57134,5.17281,30.5648,105.557,13.48,2.83823,0.862065,183.962,170.445,120.532,1.01437,247.296,282.456,35.1602,146.201,120.871,509.6,-0.344451,169.387,184.693,16.4748,28.8405,124.946,172.656,236.888,238.58,23.8595,-0.982282,230.764,29.6955,27.5052,139.657,251.991,518.03,563.132,20.0355,2896.17,6.69558,56.2561,141.323,0.000031,110.123
1.9611,118.224,27.2349,72.1967,109.967,0.547738,64.9808,60.22,42.6776,28.6899,28.1424,15.5023,4.75797,5.14259,30.5328,105.207,13.586,2.94633,0.85088,184.33,170.744,119.27,1.02683,247.225,282.526,35.2999,147.206,121.958,510.651,-0.343066,169.416,185.052,16.5039,28.8541,125.476,172.824,236.585,238.404,27.334,-0.977179,230.846,29.5755,27.5052,136.633,252.014,510.085,534.46,19.9986,2877.82,6.71396,54.4477,138.834,0.000016,109.936
1.96357,118.573,27.2993,72.1968,109.855,0.551034,65.1184,60.22,42.6776,28.9879,28.2848,15.4611,5.11468,5.23522,30.573,105.749,13.5898,3.14446,0.872878,184.333,170.743,121.997,0.967703,247.042,282.678,35.6,146.762,122.209,511.401,-0.342131,169.443,185.055,16.4616,28.83,125.595,172.824,236.587,237.383,23.7507,-0.982298,230.875,30.6819,27.5079,144.447,251.904,506.602,695.623,19.9883,2801.06,6.71396,51.7437,146.197,0,109.928
1.9602,117.999,27.2833,72.1968,109.967,0.549144,64.9491,60.1452,42.6776,28.8757,28.1572,15.5475,4.98044,5.23129,30.573,106.079,13.5529,3.07352,0.875441,184.185,170.632,120.31,1.04597,247.296,282.526,35.2301,145.416,121.833,511.254,-0.342591,169.471,184.914,16.4205,28.8435,124.651,172.826,236.758,238.622,24.6275,-0.98135,231.072,29.5802,27.5079,136.489,252.209,500.458,523.145,20.0447,2848.28,6.71396,53.9891,140.898,0,109.991
2.02636,118.319,27.2419,72.1967,109.967,0.551487,65.0102,60.1452,42.6776,28.5783,28.1614,15.4594,4.85803,5.17327,30.565,105.665,13.6971,2.99255,0.878952,184.442,170.745,119.433,1.02879,247.412,282.601,35.1521,145.903,120.806,512.047,-0.341656,169.445,185.219,16.5454,28.8328,124.449,172.742,236.369,237.838,26.7853,-0.978104,231.072,25.4611,27.5079,105.771,252.038,489.969,619.359,19.9986,2896.46,6.71396,53.3193,110.545,0.000016,109.967
2.02731,118.613,27.4316,72.1967,109.967,0.545872,65.037,60.22,42.6776,28.8775,28.2846,15.5082,5.06234,5.2013,30.5817,105.706,13.5155,3.10311,0.843548,184.371,170.781,121.186,0.98622,247.229,283.012,35.7829,146.238,119.911,511.028,-0.342598,169.387,185.165,16.4903,28.8326,125.053,172.847,236.391,236.478,25.1533,-0.980434,230.933,27.7298,27.5079,124.521,251.972,453.875,545.97,20.0825,2835.5,6.82617,54.9164,128.531,0,109.959
1.97959,118.462,27.287,72.1967,109.985,0.551487,64.9522,60.22,42.7898,29.2852,28.212,15.4588,5.111,5.21182,30.573,105.855,13.8131,3.12349,0.872163,184.407,170.594,120.642,0.984357,247.739,282.751,35.0117,145.457,119.952,510.559,-0.342606,169.387,185.053,16.6006,28.8379,125.197,172.846,236.606,237.776,24.8294,-0.980892,231.184,31.9886,27.5079,153.236,252.364,558.956,657.078,19.8676,2795.83,6.93839,54.3447,154.618,2.58379,110.054
1.96582,116.485,27.211,72.1968,109.967,0.549168,64.9891,60.3322,42.7898,28.6886,28.201,15.3646,5.04754,5.22517,30.5741,106.037,13.553,3.0827,0.871371,184.035,170.482,119.702,0.989856,247.34,282.9,35.5601,146.434,118.343,511.953,-0.34073,169.357,184.745,16.5447,28.8489,124.49,172.738,236.541,237.929,25.6098,-0.979494,231.324,28.8318,27.5079,132.542,252.425,575.441,565.86,20.0728,2882.01,7.0319,56.2841,136.608,0,110.247
1.94577,117.772,27.1469,72.1968,109.855,0.555688,64.9066,60.4444,42.7898,28.6886,28.3668,15.3681,4.99138,5.22494,30.581,105.665,13.7389,3.04318,0.849637,184.258,170.52,119.932,0.988302,247.22,282.678,35.459,146.239,116.701,511.488,-0.340745,169.303,184.969,16.5177,28.8491,124.446,172.657,236.542,237.73,26.0909,-0.979028,231.521,28.6413,27.5107,130.499,252.582,573.656,639.95,19.9419,2814.04,7.12697,55.8072,135.374,0.000917,109.983
1.92741,117.212,27.3852,72.2081,109.985,0.554298,64.9524,60.6314,42.7898,28.4661,28.2298,15.2903,4.80916,5.18027,30.5897,105.333,13.4413,2.96045,0.951376,184.073,170.632,120.393,1.01406,247.226,283.051,35.8247,145.421,116.842,509.531,-0.343066,169.219,184.747,16.5586,28.8541,124.948,172.677,236.543,237.931,25.599,-0.980418,231.268,30.7888,27.5107,146.697,252.188,566.187,648.183,20.0361,2915.67,7.34952,56.6311,147.12,0.000917,110.092
1.9911,117.638,27.2058,72.1968,109.967,0.553845,65.1659,60.7436,42.7898,28.5783,28.38,15.5493,5.05295,5.22523,30.5655,105.499,13.7027,3.07115,0.936198,184.522,170.856,120.917,0.969132,247.114,282.606,35.4541,146.722,117.365,510.687,-0.341205,169.387,185.279,16.5454,28.8488,125.807,172.951,236.759,239.246,24.513,-0.982282,231.438,32.7769,27.5079,159.807,252.362,570.804,586.253,20.0072,2865.92,7.51814,49.5025,160.588,0,109.944
1.99004,117.137,27.3043,72.1968,109.985,0.553838,64.9533,60.7449,42.7898,28.6899,28.2694,15.3318,5.04203,5.25279,30.5652,106.082,13.4045,3.06136,0.973078,184.223,170.819,121.726,0.939057,247.484,282.866,35.3817,146.428,117.158,509.81,-0.342124,169.444,184.86,16.4616,28.8434,125.152,172.953,236.672,238.274,24.4115,-0.981824,231.381,26.1296,27.5079,110.854,252.125,560.806,625.258,20.0453,2854.57,7.74444,56.7029,116.604,0,110.053
1.99091,117.303,27.1101,72.1967,109.873,0.553377,64.9232,60.9681,42.7898,28.7818,28.2584,15.2747,4.92131,5.21812,30.5572,106.059,13.5891,2.98716,0.97676,184.333,170.744,119.599,1.00645,246.966,282.753,35.7866,147.61,117.658,511.252,-0.34027,169.415,184.969,16.5029,28.8298,124.32,172.932,236.91,239.227,25.0452,-0.9809,231.298,30.0172,27.5052,139.997,252.273,561.765,607.795,19.9891,2845.38,8.0418,55.9236,142.571,0,110.006
1.99186,116.989,27.1771,72.2082,109.967,0.558055,64.9258,61.0803,42.6776,28.5764,28.618,15.4026,4.71662,5.19414,30.5726,105.706,13.7757,2.87494,0.985957,184.445,170.67,120.103,1.03662,247.783,282.937,35.1552,148.558,117.678,510.648,-0.341189,169.387,185.138,16.518,28.8353,124.635,172.804,236.694,238.425,25.3496,-0.980892,231.326,29.8001,27.5052,139,252.255,555.359,615.466,20.0075,2870.62,8.26622,53.9867,141.481,0.000917,110.022
2.00216,117.569,27.2488,72.2082,109.986,0.55618,65.1659,61.1551,42.6776,28.4645,28.4067,15.22,4.98555,5.21846,30.5731,105.706,13.4407,3.0354,0.977956,184.372,170.931,120.917,0.904041,247.304,282.977,35.6737,148.656,117.556,510.748,-0.34073,169.444,185.027,16.5335,28.8514,125.347,172.994,236.585,238.726,24.6943,-0.98184,231.324,31.3884,27.5052,150.952,252.057,551.794,574.435,19.9886,2870.02,8.45324,51.2378,152.03,0,109.967
